state,city,lat,lon
PA,Homestead,40.3926,-79.9052
PA,Homewood,40.4532,-79.8995
PA,Honesdale,41.5792,-75.2528
PA,Honey Brook,40.0832,-75.8843
PA,Honey Grove,40.4309,-77.5761
PA,Hookstown,40.5622,-80.4388
PA,Hooversville,40.1488,-78.9141
PA,Hop Bottom,41.6932,-75.7897
PA,Hopeland,40.2339,-76.2607
PA,Hopewell,40.1192,-78.3129
PA,Hopwood,39.8728,-79.6568
PA,Horsham,40.1821,-75.1479
PA,Hostetter,40.2662,-79.3984
PA,Houston,40.2425,-80.2209
PA,Houtzdale,40.8278,-78.3564
PA,Howard,41.0203,-77.6702
PA,Hublersburg,40.8978,-77.7732
PA,Hudson,41.2448,-75.8094
PA,Huey,41.0411,-79.5017
PA,Hughestown,41.3175,-75.7885
PA,Hughesville,41.256,-76.7141
PA,Hulmeville,40.1813,-74.9104
PA,Hummels Wharf,40.8344,-76.8354
PA,Hummelstown,40.2782,-76.7094
PA,Hunker,40.2149,-79.5824
PA,Hunlock Creek,41.2459,-76.0879
PA,Hunlock Township,41.2459,-76.0879
PA,Hunlock Twp,41.2459,-76.0879
PA,Huntingdon,40.4935,-78.0076
PA,Huntingdon Valley,40.1284,-75.0607
PA,Huntingdon Vy,40.1284,-75.0607
PA,Huntington Mills,41.1906,-76.2335
PA,Huntington Ml,41.1906,-76.2335
PA,Hustontown,40.0441,-78.0148
PA,Hutchinson,40.2251,-79.7328
PA,Hyde,41.003,-78.4642
PA,Hyde Park,40.6311,-79.5899
PA,Hydetown,41.6526,-79.727
PA,Hyndman,39.8049,-78.7335
PA,Hyner,41.33,-77.64
PA,Ickesburg,40.4363,-77.397
PA,Idaville,40.0157,-77.2001
PA,Imler,40.2067,-78.5228
PA,Immaculata,40.0295,-75.5645
PA,Imperial,40.4584,-80.2649
PA,Indian Head,40.0248,-79.395
PA,Indian Valley,40.3205,-75.352
PA,Indiana,40.6205,-79.156
PA,Indianola,40.5695,-79.8637
PA,Industry,40.6671,-80.4151
PA,Ingomar,40.5809,-80.0609
PA,Inkerman,41.3175,-75.7885
PA,Intercourse,40.0367,-76.1069
PA,Irvine,41.8117,-79.2643
PA,Irvona,40.8017,-78.5602
PA,Irwin,40.3191,-79.7205
PA,Isabella,39.946,-79.9393
PA,Ivyland,40.2067,-75.0905
PA,Jackson,41.8203,-75.8046
PA,Jackson Center,41.2801,-80.1037
PA,Jackson Ctr,41.2801,-80.1037
PA,Jackson Township,41.2998,-75.9711
PA,Jackson Twp,41.2998,-75.9711
PA,Jacobs Creek,40.1331,-79.7417
PA,Jacobus,39.8833,-76.712
PA,James City,41.6192,-78.8394
PA,James Creek,40.3424,-78.1726
PA,Jamestown,41.4566,-80.4492
PA,Jamison,40.2566,-75.0961
PA,Jeannette,40.3295,-79.6144
PA,Jefferson,39.9334,-80.0503
PA,Jefferson Hills,40.3243,-79.9317
PA,Jefferson Hls,40.3243,-79.9317
PA,Jefferson Township,41.4395,-75.4313
PA,Jefferson Twp,41.4395,-75.4313
PA,Jeffersonville,40.1496,-75.3796
PA,Jeffersonvlle,40.1496,-75.3796
PA,Jenkins Township,41.3175,-75.7885
PA,Jenkins Twp,41.3175,-75.7885
PA,Jenkintown,40.098,-75.1078
PA,Jenners,40.1431,-79.0428
PA,Jennerstown,40.1595,-79.0616
PA,Jermyn,41.5744,-75.5881
PA,Jerome,40.2084,-78.9873
PA,Jersey Mills,41.3573,-77.4066
PA,Jersey Shore,41.403,-77.4062
PA,Jessup,41.4724,-75.5689
PA,Jim Thorpe,40.87,-75.7397
PA,Joffre,40.38,-80.3605
PA,Johnsonburg,41.4928,-78.6783
PA,Johnstown,40.3335,-78.9041
PA,Joliett,40.6343,-76.3905
PA,Jones Mills,40.0889,-79.3427
PA,Jonestown,40.4361,-76.5038
PA,Josephine,40.4828,-79.185
PA,Julian,40.8917,-77.9332
PA,Juneau,40.9479,-78.9681
PA,Junedale,40.9234,-75.9416
PA,Kane,41.6619,-78.7978
PA,Kantner,40.1011,-78.9387
PA,Karns City,41.0022,-79.716
PA,Karthaus,41.1136,-78.0875
PA,Kaska,40.7195,-76.1158
PA,Keisterville,39.9636,-79.7853
PA,Kelayres,40.9002,-76.0054
PA,Kelton,39.8087,-75.878
PA,Kemblesville,39.749,-75.8241
PA,Kempton,40.6328,-75.8513
PA,Kennerdell,41.2848,-79.7393
PA,Kennett Sq,39.855,-75.7
PA,Kennett Square,39.855,-75.7
PA,Kent,40.5474,-79.2804
PA,Kersey,41.3563,-78.6015
PA,Kilbuck,40.4608,-80.0348
PA,Kimberton,40.1307,-75.5721
PA,King Of Prussia,40.0978,-75.4219
PA,Kingsley,41.7659,-75.7831
PA,Kingston,41.2742,-75.8903
PA,Kintnersville,40.531,-75.2117
PA,Kinzers,40.0053,-76.0493
PA,Kirklyn,39.9579,-75.2681
PA,Kirkwood,39.8257,-76.0933
PA,Kittanning,40.8128,-79.5153
PA,Kleinfeltersv,40.3005,-76.2584
PA,Kleinfeltersville,40.3005,-76.2584
PA,Kline Township,40.8979,-75.9971
PA,Kline Twp,40.8979,-75.9971
PA,Klingerstown,40.6676,-76.6507
PA,Kng Of Prussa,40.0978,-75.4219
PA,Knox,41.2245,-79.5194
PA,Knox Dale,41.0862,-79.0264
PA,Knoxville,41.9596,-77.4357
PA,Koppel,40.8348,-80.328
PA,Korn Krest,41.2208,-75.7736
PA,Kossuth,41.2926,-79.5655
PA,Kreamer,40.8031,-76.9639
PA,Kresgeville,40.8982,-75.5074
PA,Kulpmont,40.7933,-76.4744
PA,Kulpsville,40.241,-75.3439
PA,Kunkletown,40.8999,-75.476
PA,Kutztown,40.5214,-75.7774
PA,Kylertown,40.9934,-78.1672
PA,La Belle,39.9983,-79.9754
PA,La Jose,40.8105,-78.6534
PA,La Plume,41.5516,-75.7676
PA,Laceyville,41.6662,-76.1426
PA,Lackawaxen,41.482,-74.986
PA,Lafayette Hill,40.0816,-75.2541
PA,Lafayette Hl,40.0816,-75.2541
PA,Lahaska,40.3286,-75.1028
PA,Lairdsville,41.2359,-76.605
PA,Lake Ariel,41.4395,-75.4313
PA,Lake City,42.0204,-80.3388
PA,Lake Como,41.8666,-75.3231
PA,Lake Harmony,41.0542,-75.6331
PA,Lake Lynn,39.7465,-79.843
PA,Lake Winola,41.5096,-75.8508
PA,Lakeview Township,41.24,-74.938
PA,Lakeview Twp,41.24,-74.938
PA,Lakeville,41.4223,-75.2607
PA,Lakewood,41.8171,-75.3838
PA,Lamar,41.0162,-77.5311
PA,Lamartine,41.2226,-79.6339
PA,Lamberton,39.8912,-79.8631
PA,Lamott,40.075,-75.1315
PA,Lampeter,39.9885,-76.2387
PA,Lancaster,40.0395,-76.2974
PA,Landenberg,39.7696,-75.7807
PA,Landingville,40.6253,-76.145
PA,Landisburg,40.3326,-77.3191
PA,Landisville,40.0892,-76.4156
PA,Lanesboro,41.957,-75.5849
PA,Langeloth,40.3625,-80.4086
PA,Langhorne,40.168,-74.9504
PA,Lansdale,40.2378,-75.2955
PA,Lansdowne,39.9375,-75.2637
PA,Lanse,40.9605,-78.1144
PA,Lansford,40.8314,-75.8828
PA,Laporte,41.4329,-76.5169
PA,Large,40.3243,-79.9317
PA,Larimer,40.3453,-79.7264
PA,Larksville,41.26,-75.9192
PA,Latrobe,40.2926,-79.4103
PA,Lattimer Mines,40.9918,-75.9644
PA,Lattimer Mnes,40.9918,-75.9644
PA,Laughlintown,40.212,-79.1978
PA,Laurel Run,41.2044,-75.9113
PA,Laureldale,40.3886,-75.9328
PA,Laurelton,40.8831,-77.1986
PA,Laurys Sta,40.7177,-75.5335
PA,Laurys Station,40.7177,-75.5335
PA,Lavelle,40.7634,-76.3827
PA,Laverock,40.1096,-75.155
PA,Lawn,40.2236,-76.538
PA,Lawrence,40.3058,-80.1219
PA,Lawrenceville,41.9783,-77.1136
PA,Lawton,41.7573,-76.0912
PA,Layton,40.0646,-79.7756
PA,Le Raysville,41.8434,-76.1796
PA,Lebanon,40.3143,-76.5848
PA,Leck Kill,40.7101,-76.6271
PA,Leckrone,39.8615,-79.8701
PA,Lecontes Mills,41.0831,-78.2833
PA,Lecontes Mls,41.0831,-78.2833
PA,Lederach,40.2119,-75.3559
PA,Leechburg,40.6344,-79.6201
PA,Leeper,41.3671,-79.3022
PA,Leesport,40.4152,-75.9944
PA,Leetsdale,40.5662,-80.2099
PA,Lehigh Valley,30.4825,-56.5746
PA,Lehightn Boro,40.8299,-75.6974
PA,Lehighton,40.8299,-75.6974
PA,Lehighton Borough,40.8299,-75.6974
PA,Lehman,41.1728,-75.2346
PA,Leisenring,39.9985,-79.6435
PA,Lemasters,39.8594,-77.8579
PA,Lemont,40.8082,-77.8125
PA,Lemont Frnc,39.9311,-79.6477
PA,Lemont Frnce,39.9311,-79.6477
PA,Lemont Furnace,39.9311,-79.6477
PA,Lemoyne,40.2469,-76.9001
PA,Lenhartsville,40.5736,-75.865
PA,Lenni,39.8942,-75.4456
PA,Lenoxville,41.6595,-75.6282
PA,Leola,40.0964,-76.1921
PA,Leroy,41.6538,-76.8582
PA,Lester,39.8621,-75.2971
PA,Levittown,40.1534,-74.8466
PA,Lewis Run,41.8211,-78.6805
PA,Lewisberry,40.1463,-76.87
PA,Lewisburg,40.9941,-76.8903
PA,Lewistown,40.5994,-77.5756
PA,Lewisville,39.7226,-75.8749
PA,Liberty,41.5656,-77.1195
PA,Library,40.2932,-79.996
PA,Lickingville,41.3789,-79.3715
PA,Lightstreet,41.03,-76.41
PA,Ligonier,40.2431,-79.2375
PA,Lilly,40.4238,-78.6231
PA,Lima,39.9164,-75.3884
PA,Limekiln,40.3356,-75.801
PA,Limeport,40.509,-75.4471
PA,Limerick,40.2075,-75.5329
PA,Limestone,41.2023,-79.4538
PA,Lincoln Univ,39.7816,-75.8878
PA,Lincoln University,39.7816,-75.8878
PA,Linden,41.2472,-77.1527
PA,Line Lexington,40.2888,-75.2555
PA,Line Lxngtn,40.2888,-75.2555
PA,Linesville,41.6244,-80.4523
PA,Linfield,40.2075,-75.5329
PA,Linglestown,40.3352,-76.7914
PA,Linwood,39.8295,-75.4354
PA,Lionville,40.0132,-75.499
PA,Listie,40.0208,-79.0123
PA,Listonburg,39.8129,-79.3567
PA,Lititz,40.1846,-76.3015
PA,Little Marsh,41.9193,-77.523
PA,Little Mdws,41.9766,-76.1185
PA,Little Meadows,41.9766,-76.1185
PA,Littlestown,39.7495,-77.1003
PA,Liverpool,40.5753,-77.0083
PA,Llewellyn,40.6729,-76.2791
PA,Lock Haven,41.1425,-77.4436
PA,Locust Gap,40.7727,-76.4383
PA,Locustdale,40.7773,-76.3761
PA,Loganton,41.0283,-77.3204
PA,Loganville,39.8536,-76.708
PA,Long Pond,41.0677,-75.4482
PA,Lopez,41.418,-76.3002
PA,Lords Valley,41.4787,-75.1978
PA,Loretto,40.5105,-78.6294
PA,Lost Creek,40.8081,-76.2407
PA,Lowber,40.2459,-79.7709
PA,Lower Burrell,40.5616,-79.7129
PA,Lower Gwynedd,40.1809,-75.2156
PA,Lower Merion,39.9774,-75.3106
PA,Lower Paxton,40.3131,-76.8058
PA,Lower Salford,40.2659,-75.3883
PA,Lower Shaft,40.8167,-76.2035
PA,Loyalhanna,40.4326,-79.379
PA,Loysburg,40.1609,-78.375
PA,Loysville,40.3658,-77.4138
PA,Lucernemines,40.5593,-79.1494
PA,Lucinda,41.3124,-79.3754
PA,Ludlow,41.7284,-78.9434
PA,Lumberville,40.3286,-75.1028
PA,Lundys Lane,41.8947,-80.3111
PA,Lurgan,40.1055,-77.6405
PA,Luthersburg,41.0532,-78.7428
PA,Luxor,40.3342,-79.4781
PA,Luzerne,41.2843,-75.8935
PA,Lykens,40.5909,-76.7074
PA,Lyndell,40.0582,-75.7433
PA,Lyndora,40.8528,-79.9167
PA,Lyon Station,40.4805,-75.7603
PA,Macarthur,40.5921,-80.3197
PA,Mackeyville,41.0545,-77.4614
PA,Macungie,40.5285,-75.5666
PA,Madera,40.8271,-78.4275
PA,Madison,40.2467,-79.676
PA,Madison Township,41.3432,-75.5301
PA,Madison Twp,41.3432,-75.5301
PA,Madisonburg,40.9334,-77.495
PA,Mahaffey,40.8875,-78.7353
PA,Mahanoy City,40.8123,-76.1396
PA,Mahanoy Plane,40.794,-76.2433
PA,Mainesburg,41.784,-76.9983
PA,Mainland,40.2119,-75.3559
PA,Malvern,40.0468,-75.531
PA,Mammoth,40.3108,-79.6172
PA,Manayunk,40.0275,-75.2242
PA,Manchester,40.0695,-76.7332
PA,Manheim,40.1702,-76.4168
PA,Manns Choice,39.9808,-78.6423
PA,Manor,40.334,-79.67
PA,Manorville,40.7863,-79.5213
PA,Mansfield,41.8123,-77.0716
PA,Maple Glen,40.1809,-75.2156
PA,Mapleton Dep,40.3834,-77.9778
PA,Mapleton Depot,40.3834,-77.9778
PA,Mar Lin,40.683,-76.2387
PA,Marble,41.3261,-79.4459
PA,Marchand,40.8576,-79.0228
PA,Marcus Hook,39.8407,-75.4681
PA,Marianna,40.0331,-80.1145
PA,Marienville,41.4622,-79.1306
PA,Marietta,40.0664,-76.5645
PA,Marion,39.8587,-77.6981
PA,Marion Center,40.7814,-79.0252
PA,Marion Height,40.8046,-76.4651
PA,Marion Heights,40.8046,-76.4651
PA,Markleton,39.8691,-79.2879
PA,Markleysburg,39.7597,-79.46
PA,Mars,40.7005,-80.0358
PA,Marshalls Creek,41.0508,-75.2083
PA,Marshalls Crk,41.0508,-75.2083
PA,Marsteller,40.6522,-78.8054
PA,Martin,39.8065,-79.9098
PA,Martindale,40.1545,-76.0876
PA,Martins Creek,40.7825,-75.1735
PA,Martinsburg,40.2951,-78.3244
PA,Marwood,40.7924,-79.76
PA,Mary D,40.7632,-76.0632
PA,Marysville,40.3351,-76.9722
PA,Masontown,39.8424,-79.9003
PA,Matamoras,41.3674,-74.7154
PA,Mather,39.9354,-80.0753
PA,Mattawana,40.496,-77.7237
PA,Maxatawny,40.5426,-75.6888
PA,Mayfield,41.5744,-75.5881
PA,Mayport,40.9906,-79.2617
PA,Maytown,40.0754,-76.5822
PA,Mc Alisterville,40.6509,-77.2758
PA,Mc Alistervle,40.6509,-77.2758
PA,Mc Clellandtown,39.8912,-79.8631
PA,Mc Clure,40.692,-77.4004
PA,Mc Conelstown,40.4547,-78.0835
PA,Mc Connellsbg,39.9507,-77.9895
PA,Mc Connellsburg,39.9507,-77.9895
PA,Mc Connellstown,40.4547,-78.0835
PA,Mc Donald,40.3616,-80.2424
PA,Mc Elhattan,41.129,-77.3675
PA,Mc Ewensville,41.0723,-76.8184
PA,Mc Grann,40.7854,-79.5213
PA,Mc Intyre,40.5676,-79.2945
PA,Mc Kean,41.9776,-80.1371
PA,Mc Kees Rocks,40.472,-80.1093
PA,Mc Knight,40.5488,-80.0474
PA,Mc Knightstown,39.8724,-77.329
PA,Mc Murray,40.2706,-80.1668
PA,Mc Sherrystown,39.8081,-77.0182
PA,Mc Veytown,40.4737,-77.7534
PA,Mcadoo,40.8979,-75.9971
PA,Mcclellandtwn,39.8912,-79.8631
PA,Mcgees Mills,40.8875,-78.7353
PA,Mckean,41.9776,-80.1371
PA,Mckeesport,40.3478,-79.8642
PA,Mcknight,40.5488,-80.0474
PA,Mcknightstown,39.8724,-77.329
PA,Mcmurray,40.2706,-80.1668
PA,Mcsherrystown,39.8081,-77.0182
PA,Meadow Lands,40.2174,-80.2269
PA,Meadowbrook,40.098,-75.1078
PA,Meadville,41.6467,-80.1532
PA,Mechanicsburg,40.1956,-77.0151
PA,Mechanicsville,40.3494,-75.0676
PA,Mechanicsvlle,40.3494,-75.0676
PA,Media,39.9246,-75.3971
PA,Mehoopany,41.5587,-76.1035
PA,Mehoopany Twp,41.5387,-75.9466
PA,Melcroft,40.052,-79.3892
PA,Melrose,40.075,-75.1315
PA,Melrose Park,40.075,-75.1315
PA,Mendenhall,39.854,-75.6413
PA,Menges Mills,39.8572,-76.8774
PA,Mentcle,40.6373,-78.8823
PA,Mercer,41.2325,-80.234
PA,Mercersburg,39.8195,-77.9073
PA,Meridian,40.8859,-79.934
PA,Merion Sta,40.0036,-75.249
PA,Merion Station,40.0036,-75.249
PA,Merrittstown,39.8825,-79.8336
PA,Mertztown,40.4992,-75.6872
PA,Meshoppen,41.6392,-76.0155
PA,Messiah Coll,40.158,-76.9964
PA,Messiah College,40.158,-76.9964
PA,Mexico,40.5373,-77.3543
PA,Meyersdale,39.7905,-79.0261
PA,Mid City East,39.9489,-75.1661
PA,Mid City West,39.9513,-75.1741
PA,Middle City East,39.9489,-75.1661
PA,Middle City West,39.9513,-75.1741
PA,Middle Creek,40.7495,-77.2206
PA,Middlebry Ctr,41.8664,-77.3128
PA,Middleburg,40.7977,-77.0468
PA,Middlebury Center,41.8664,-77.3128
PA,Middleport,40.7331,-76.0858
PA,Middletown,40.2041,-76.7331
PA,Midland,40.6793,-80.4908
PA,Midway,40.368,-80.2921
PA,Mifflin,40.5695,-77.4028
PA,Mifflinburg,40.9218,-77.0505
PA,Mifflintown,40.5727,-77.3761
PA,Mifflinville,41.0323,-76.308
PA,Milan,41.8966,-76.5328
PA,Milanville,41.667,-75.1185
PA,Mildred,41.4792,-76.3831
PA,Milesburg,40.9417,-77.785
PA,Milford,41.3228,-74.8824
PA,Milford Sq,40.437,-75.3988
PA,Milford Square,40.437,-75.3988
PA,Mill Creek,40.4679,-77.8967
PA,Mill Hall,41.0867,-77.4836
PA,Mill Run,39.968,-79.4622
PA,Mill Village,41.8773,-79.9692
PA,Millbourne,39.9579,-75.2681
PA,Millersburg,40.5587,-76.9305
PA,Millerstown,40.5505,-77.1298
PA,Millersville,39.9982,-76.3566
PA,Millerton,41.9625,-76.9748
PA,Millheim,40.8935,-77.4733
PA,Millmont,40.8803,-77.1941
PA,Millrift,41.4093,-74.7432
PA,Mills,41.9656,-77.7111
PA,Millsboro,39.9867,-79.9937
PA,Millvale,40.4999,-79.9739
PA,Millville,41.1261,-76.5208
PA,Milmont Park,39.8901,-75.3296
PA,Milnesville,40.9961,-75.9815
PA,Milroy,40.7203,-77.5567
PA,Milton,41.0168,-76.8398
PA,Mineral Point,40.3793,-78.8352
PA,Mineral Spgs,40.9981,-78.3636
PA,Mineral Springs,40.9981,-78.3636
PA,Miners Mill,41.2689,-75.8453
PA,Minersville,40.6904,-76.2597
PA,Mingoville,40.9299,-77.6389
PA,Minisink Hills,41.0004,-75.1371
PA,Minisink Hls,41.0004,-75.1371
PA,Miquon,40.0816,-75.2541
PA,Mocanaqua,41.1513,-76.1081
PA,Modena,39.9621,-75.8025
PA,Mohnton,40.2584,-75.9833
PA,Mohrsville,40.4783,-76.0125
PA,Monaca,40.6718,-80.2917
PA,Monessen,40.1524,-79.8835
PA,Monocacy Sta,40.26,-75.77
PA,Monocacy Station,40.26,-75.77
PA,Monongahela,40.1937,-79.9241
PA,Monroe Township,41.2976,-76.1779
PA,Monroe Twp,41.2976,-76.1779
PA,Monroeton,41.7135,-76.4872
PA,Monroeville,40.4169,-79.7696
PA,Mont Alto,39.8417,-77.5537
PA,Mont Clare,40.1364,-75.4999
PA,Montandon,40.9661,-76.8575
PA,Montgomery,41.1788,-76.8839
PA,Montgomeryville,40.2241,-75.231
PA,Montgomeryvle,40.2241,-75.231
PA,Montour,40.4344,-80.0248
PA,Montoursville,41.2663,-76.903
PA,Montrose,41.8396,-75.8821
PA,Moon Township,40.5,-80.1996
PA,Moon Twp,40.5,-80.1996
PA,Moosic,41.3554,-75.6805
PA,Morann,40.7864,-78.367
PA,Morea,40.8123,-76.1396
PA,Morgan,40.3542,-80.1398
PA,Morgantown,40.1552,-75.8998
PA,Morris,41.5475,-77.292
PA,Morris Run,41.6775,-77.0152
PA,Morrisdale,41.0001,-78.2357
PA,Morrisville,40.2084,-74.8291
PA,Morton,39.9063,-75.3238
PA,Moscow,41.3432,-75.5301
PA,Moshannon,41.0342,-78.0095
PA,Mount Aetna,40.4187,-76.2944
PA,Mount Bethel,40.9008,-75.1115
PA,Mount Braddock,39.9321,-79.6522
PA,Mount Carmel,40.7955,-76.4195
PA,Mount Cobb,41.4395,-75.4313
PA,Mount Gretna,40.2476,-76.4711
PA,Mount Holly Springs,40.1115,-77.1902
PA,Mount Jewett,41.7247,-78.6446
PA,Mount Joy,40.1083,-76.5103
PA,Mount Morris,39.774,-80.0246
PA,Mount Oliver,40.4072,-79.9839
PA,Mount Penn,40.3351,-75.875
PA,Mount Pleasant,40.1742,-79.5134
PA,Mount Pleasant Mills,40.7237,-77.0135
PA,Mount Pocono,41.1216,-75.3529
PA,Mount Union,40.344,-77.8689
PA,Mount Washington,40.4295,-80.0144
PA,Mount Wolf,40.0711,-76.6966
PA,Mountain Top,41.135,-75.9376
PA,Mountainhome,41.1737,-75.271
PA,Mountville,40.0427,-76.4277
PA,Moylan,39.9211,-75.3861
PA,Mt Braddock,39.9321,-79.6522
PA,Mt Holly Spgs,40.1115,-77.1902
PA,Mt Lebanon,40.3696,-80.0439
PA,Mt Morris,39.774,-80.0246
PA,Mt Oliver,40.4072,-79.9839
PA,Mt Pleasant,40.1742,-79.5134
PA,Mt Pleasant M,40.7237,-77.0135
PA,Mt Pleasant Mills,40.7237,-77.0135
PA,Mt Washington,40.4295,-80.0144
PA,Muhlenberg,40.3886,-75.9328
PA,Muhlenberg Township,40.3886,-75.9328
PA,Muir,40.5926,-76.5161
PA,Muncy,41.2137,-76.7633
PA,Muncy Valley,41.3426,-76.5852
PA,Munhall,40.3926,-79.9052
PA,Munson,40.9468,-78.1718
PA,Murrysville,40.4359,-79.6476
PA,Muse,40.2928,-80.2003
PA,Myerstown,40.3789,-76.3143
PA,N Abingtn Twp,41.5395,-75.7037
PA,N Bell Vernon,40.1588,-79.8122
PA,N Belle Vernon,40.1588,-79.8122
PA,N Belle Vrn,40.1588,-79.8122
PA,N Bend,41.33,-77.64
PA,N Cambria,40.6661,-78.792
PA,N Charleroi,40.1404,-79.92
PA,N Huntingdon,40.3191,-79.7205
PA,N Leechburg,40.6344,-79.6201
PA,N Scranton,41.4389,-75.6625
PA,N Springfield,41.9999,-80.4258
PA,N Versailles,40.3762,-79.8124
PA,N Washington,41.0472,-79.8089
PA,Nanticoke,41.1963,-76.0044
PA,Nanty Glo,40.4704,-78.8375
PA,Narberth,40.0177,-75.2594
PA,Narvon,40.1252,-75.9756
PA,Natrona Heights,40.6421,-79.7273
PA,Natrona Hts,40.6421,-79.7273
PA,Nazareth,40.745,-75.3199
PA,Needmore,39.8713,-78.1439
PA,Neelyton,40.1371,-77.858
PA,Neffs,40.6967,-75.6116
PA,Neffsville,40.0766,-76.3107
PA,Neiffer,40.2471,-75.4602
PA,Nelson,41.9787,-77.2419
PA,Nemacolin,39.8779,-79.9258
PA,Nescopeck,41.0469,-76.1981
PA,Neshannock,41.0241,-80.3454
PA,Nesquehoning,40.8626,-75.8239
PA,New Albany,41.5987,-76.4398
PA,New Alexandri,40.3987,-79.422
PA,New Alexandria,40.3987,-79.422
PA,New Baltimore,39.9828,-78.7719
PA,New Bedford,41.0973,-80.5048
PA,New Berlin,40.8802,-76.9861
PA,New Berlinville,40.3397,-75.6302
PA,New Berlinvle,40.3397,-75.6302
PA,New Bethlehem,40.9999,-79.3527
PA,New Bloomfield,40.4193,-77.1938
PA,New Bloomfld,40.4193,-77.1938
PA,New Boston,40.8123,-76.1396
PA,New Brighton,40.7393,-80.2972
PA,New Britain,40.3054,-75.1489
PA,New Buffalo,40.4543,-76.9697
PA,New Castle,40.9922,-80.3316
PA,New Columbia,41.036,-76.8863
PA,New Cumberland,40.2151,-76.8689
PA,New Cumberlnd,40.2151,-76.8689
PA,New Derry,40.3494,-79.3225
PA,New Eagle,40.2066,-79.9534
PA,New Enterprise,40.2,-78.4259
PA,New Entrprise,40.2,-78.4259
PA,New Florence,40.3823,-79.0968
PA,New Freedom,39.7423,-76.6841
PA,New Freeport,39.7507,-80.4542
PA,New Galilee,40.8569,-80.3939
PA,New Geneva,39.7884,-79.9092
PA,New Germanton,40.309,-77.5697
PA,New Germantown,40.309,-77.5697
PA,New Holland,40.1005,-76.0801
PA,New Hope,40.3556,-74.9839
PA,New Kensingtn,40.5657,-79.7388
PA,New Kensington,40.5657,-79.7388
PA,New Kingstown,40.2306,-77.0794
PA,New Londn Twp,39.7816,-75.8878
PA,New London,39.7261,-75.7857
PA,New London Township,39.7816,-75.8878
PA,New Milford,41.8664,-75.7171
PA,New Millport,40.8652,-78.5237
PA,New Oxford,39.8775,-77.0643
PA,New Paris,40.1254,-78.6184
PA,New Park,39.76,-76.5042
PA,New Phila,40.7195,-76.1158
PA,New Philadelphia,40.7195,-76.1158
PA,New Providence,39.9098,-76.2243
PA,New Providnce,39.9098,-76.2243
PA,New Ringgold,40.7149,-75.9484
PA,New Salem,39.9242,-79.8356
PA,New Salem Borough,39.9492,-76.8018
PA,New Salem Bro,39.9492,-76.8018
PA,New Stanton,40.2192,-79.6095
PA,New Tripoli,40.6545,-75.7417
PA,New Wilmington,41.1291,-80.3289
PA,New Wilmngtn,41.1291,-80.3289
PA,Newburg,40.1333,-77.5669
PA,Newell,40.0751,-79.8943
PA,Newfoundland,41.3041,-75.3384
PA,Newlondon Twp,39.7816,-75.8878
PA,Newmanstown,40.3495,-76.2133
PA,Newport,40.4827,-77.1659
PA,Newportville,40.1519,-74.8826
PA,Newry,40.3937,-78.4356
PA,Newton Hamilton,40.3931,-77.8316
PA,Newton Hamltn,40.3931,-77.8316
PA,Newtown,40.263,-74.9555
PA,Newtown Sq,39.9863,-75.407
PA,Newtown Square,39.9863,-75.407
PA,Newville,40.1855,-77.4114
PA,Nicholson,41.6504,-75.6962
PA,Nicktown,40.6016,-78.8114
PA,Ninepoints,39.904,-76.0401
PA,Nineveh,39.9615,-80.3078
PA,Nisbet,41.1943,-77.0547
PA,No Huntingdon,40.3191,-79.7205
PA,Noblestown,40.4033,-80.1842
PA,Normalville,40.0418,-79.4151
PA,Norristown,40.1365,-75.386
PA,North Abington Township,41.5395,-75.7037
PA,North Apollo,40.593,-79.5581
PA,North Belle Vernon,40.1588,-79.8122
PA,North Bend,41.3691,-77.6521
PA,North Bingham,41.9642,-77.8152
PA,North Charleroi,40.1404,-79.92
PA,North East,42.2008,-79.8332
PA,North Huntingdon,40.3191,-79.7205
PA,North Irwin,40.3191,-79.7205
PA,North Leechburg,40.6344,-79.6201
PA,North Penn,40.2778,-75.2975
PA,North Scranton,41.4389,-75.6625
PA,North Springfield,41.9999,-80.4258
PA,North Versailles,40.3762,-79.8124
PA,North Wales,40.2034,-75.2545
PA,North Warren,41.8436,-79.1726
PA,North Washington,41.0472,-79.8089
PA,Northampton,40.6998,-75.4874
PA,Northern Cambria,40.6661,-78.792
PA,Northpoint,40.9092,-79.1296
PA,Northumberland,40.9044,-76.7908
PA,Northumberlnd,40.9044,-76.7908
PA,Norvelt,40.216,-79.4872
PA,Norwood,39.887,-75.2972
PA,Nottingham,39.7441,-76.0356
PA,Noxen,41.4181,-76.046
PA,Nu Mine,40.8016,-79.2721
PA,Nuangola,41.135,-75.9376
PA,Numidia,40.8806,-76.4022
PA,Nuremberg,40.9395,-76.1716
PA,Oak Ridge,41.0076,-79.2959
PA,Oakdale,40.4033,-80.1842
PA,Oakford,40.1547,-74.9904
PA,Oakland,40.444,-79.9552
PA,Oakland Mills,40.6147,-77.3192
PA,Oakmont,40.5196,-79.8369
PA,Oaks,40.1318,-75.4596
PA,Oberlin,40.239,-76.8416
PA,Observatory,40.4865,-80.014
PA,Ogden,39.8295,-75.4354
PA,Ogontz Campus,40.1238,-75.1148
PA,Ohiopyle,39.8507,-79.523
PA,Oil City,41.4319,-79.6916
PA,Olanta,40.9056,-78.5001
PA,Old Forge,41.3701,-75.7391
